training_site,target_site,r2_sklearn,r2_pearson,training_IGBP,training_koppen,target_IGBP,target_koppen
US-xAE,US-xHA,-35.32,0.03,GRA,Temperate,DBF,Cold
US-xAE,US-xHE,-1.56,0.21,GRA,Temperate,OSH,Cold
US-xAE,US-xJE,-1.67,0.28,GRA,Temperate,ENF,Temperate
US-xAE,US-xJR,-147.91,0.0,GRA,Temperate,OSH,Arid
US-xAE,US-xKA,0.47,0.56,GRA,Temperate,GRA,Cold
US-xAE,US-xKZ,0.02,0.6,GRA,Temperate,GRA,Cold
US-xAE,US-xMB,-3.88,0.2,GRA,Temperate,OSH,Arid
US-xAE,US-xML,-1.15,0.35,GRA,Temperate,DBF,Cold
US-xAE,US-xNG,-0.49,0.69,GRA,Temperate,GRA,Cold
US-xAE,US-xNQ,-1.27,0.22,GRA,Temperate,OSH,Arid
US-xAE,US-xNW,-2.69,0.17,GRA,Temperate,ENF,Cold
US-xAE,US-xRM,-2.03,0.3,GRA,Temperate,ENF,Cold
US-xAE,US-xRN,-1.3,0.35,GRA,Temperate,DBF,Temperate
US-xAE,US-xSB,-2.04,0.26,GRA,Temperate,ENF,Temperate
US-xAE,US-xSC,-0.51,0.66,GRA,Temperate,DBF,Cold
US-xAE,US-xSE,-0.4,0.6,GRA,Temperate,DBF,Temperate
US-xAE,US-xSJ,-1.08,0.16,GRA,Temperate,SAV,Temperate
US-xAE,US-xSL,0.04,0.6,GRA,Temperate,CRO,Arid
US-xAE,US-xSR,-0.63,0.15,GRA,Temperate,OSH,Arid
US-xAE,US-xST,-0.01,0.84,GRA,Temperate,DBF,Cold
US-xAE,US-xTA,-1.41,0.44,GRA,Temperate,ENF,Temperate
US-xAE,US-xTL,-4.95,0.54,GRA,Temperate,WET,Cold
US-xAE,US-xTR,-0.49,0.57,GRA,Temperate,DBF,Cold
US-xAE,US-xUK,-0.48,0.67,GRA,Temperate,DBF,Cold
US-xAE,US-xUN,-0.65,0.6,GRA,Temperate,MF,Cold
US-xAE,US-xWD,-0.47,0.49,GRA,Temperate,GRA,Cold
US-xAE,US-xWR,-2.06,0.21,GRA,Temperate,ENF,Cold
US-xAE,US-xYE,-1.23,0.52,GRA,Temperate,ENF,Cold
US-xBL,US-xAB,0.35,0.57,DBF,Cold,ENF,Temperate
US-xBL,US-xAE,-14.1,0.46,DBF,Cold,GRA,Temperate
US-xBL,US-xBL,0.88,0.88,DBF,Cold,DBF,Cold
US-xBL,US-xBN,0.33,0.4,DBF,Cold,ENF,Cold
US-xBL,US-xBR,0.67,0.71,DBF,Cold,DBF,Cold
US-xBL,US-xCL,-2.15,0.37,DBF,Cold,GRA,Temperate
US-xBL,US-xCP,-14.08,0.32,DBF,Cold,GRA,Arid
US-xBL,US-xDC,0.72,0.73,DBF,Cold,GRA,Cold
US-xBL,US-xDJ,0.65,0.69,DBF,Cold,ENF,Cold
US-xBL,US-xDL,0.55,0.75,DBF,Cold,MF,Temperate
US-xBL,US-xDS,-6.13,0.61,DBF,Cold,CVM,Temperate
US-xBL,US-xGR,0.27,0.57,DBF,Cold,DBF,Temperate
US-xBL,US-xHA,-6.0,0.38,DBF,Cold,DBF,Cold
US-xBL,US-xHE,-0.42,0.47,DBF,Cold,OSH,Cold
US-xBL,US-xJE,0.51,0.61,DBF,Cold,ENF,Temperate
US-xBL,US-xJR,-3277.41,0.0,DBF,Cold,OSH,Arid
US-xBL,US-xKA,-1.2,0.59,DBF,Cold,GRA,Cold
US-xBL,US-xKZ,0.49,0.76,DBF,Cold,GRA,Cold
US-xBL,US-xMB,-188.88,0.24,DBF,Cold,OSH,Arid
US-xBL,US-xML,0.64,0.69,DBF,Cold,DBF,Cold
US-xBL,US-xNG,0.38,0.6,DBF,Cold,GRA,Cold
US-xBL,US-xNQ,-77.41,0.16,DBF,Cold,OSH,Arid
US-xBL,US-xNW,-0.33,0.46,DBF,Cold,ENF,Cold
US-xBL,US-xRM,0.58,0.59,DBF,Cold,ENF,Cold
US-xBL,US-xRN,0.32,0.41,DBF,Cold,DBF,Temperate
US-xBL,US-xSB,-1.43,0.67,DBF,Cold,ENF,Temperate
US-xBL,US-xSC,0.6,0.62,DBF,Cold,DBF,Cold
US-xBL,US-xSE,0.61,0.64,DBF,Cold,DBF,Temperate
US-xBL,US-xSJ,-5.53,0.13,DBF,Cold,SAV,Temperate
US-xBL,US-xSL,-14.39,0.6,DBF,Cold,CRO,Arid
US-xBL,US-xSR,-58.55,0.18,DBF,Cold,OSH,Arid
US-xBL,US-xST,0.89,0.9,DBF,Cold,DBF,Cold
US-xBL,US-xTA,0.53,0.54,DBF,Cold,ENF,Temperate
US-xBL,US-xTL,-1.12,0.55,DBF,Cold,WET,Cold
US-xBL,US-xTR,0.67,0.73,DBF,Cold,DBF,Cold
US-xBL,US-xUK,0.79,0.81,DBF,Cold,DBF,Cold
US-xBL,US-xUN,0.85,0.85,DBF,Cold,MF,Cold
US-xBL,US-xWD,0.33,0.6,DBF,Cold,GRA,Cold
US-xBL,US-xWR,0.06,0.6,DBF,Cold,ENF,Cold
US-xBL,US-xYE,0.55,0.59,DBF,Cold,ENF,Cold
US-xBN,US-xAB,-0.18,0.19,ENF,Cold,ENF,Temperate
US-xBN,US-xAE,-0.64,0.26,ENF,Cold,GRA,Temperate
US-xBN,US-xBL,-0.17,0.33,ENF,Cold,DBF,Cold
US-xBN,US-xBN,0.92,0.92,ENF,Cold,ENF,Cold
US-xBN,US-xBR,0.21,0.54,ENF,Cold,DBF,Cold
US-xBN,US-xCL,0.14,0.19,ENF,Cold,GRA,Temperate
US-xBN,US-xCP,-3.67,0.09,ENF,Cold,GRA,Arid
US-xBN,US-xDC,0.27,0.54,ENF,Cold,GRA,Cold
US-xBN,US-xDJ,0.16,0.28,ENF,Cold,ENF,Cold
US-xBN,US-xDL,-0.22,0.04,ENF,Cold,MF,Temperate
US-xBN,US-xDS,-0.17,0.0,ENF,Cold,CVM,Temperate
US-xBN,US-xGR,-0.6,0.28,ENF,Cold,DBF,Temperate
US-xBN,US-xHA,-19.03,0.22,ENF,Cold,DBF,Cold
US-xBN,US-xHE,-0.75,0.47,ENF,Cold,OSH,Cold
US-xBN,US-xJE,-0.5,0.03,ENF,Cold,ENF,Temperate
US-xBN,US-xJR,-1532.53,0.02,ENF,Cold,OSH,Arid
US-xBN,US-xKA,0.28,0.31,ENF,Cold,GRA,Cold
US-xBN,US-xKZ,0.21,0.24,ENF,Cold,GRA,Cold
US-xBN,US-xMB,-79.32,0.12,ENF,Cold,OSH,Arid
US-xBN,US-xML,0.2,0.51,ENF,Cold,DBF,Cold
US-xBN,US-xNG,0.31,0.32,ENF,Cold,GRA,Cold
US-xBN,US-xNQ,-42.11,0.14,ENF,Cold,OSH,Arid
US-xBN,US-xNW,-0.35,0.64,ENF,Cold,ENF,Cold
US-xBN,US-xRM,0.26,0.34,ENF,Cold,ENF,Cold
US-xBN,US-xRN,-0.08,0.09,ENF,Cold,DBF,Temperate
US-xBN,US-xSB,-0.42,0.01,ENF,Cold,ENF,Temperate
US-xBN,US-xSC,-0.21,0.39,ENF,Cold,DBF,Cold
US-xBN,US-xSE,-0.44,0.3,ENF,Cold,DBF,Temperate
US-xBN,US-xSJ,-2.17,0.15,ENF,Cold,SAV,Temperate
US-xBN,US-xSL,-1.84,0.36,ENF,Cold,CRO,Arid
US-xBN,US-xSR,-27.28,0.03,ENF,Cold,OSH,Arid
US-xBN,US-xST,0.48,0.72,ENF,Cold,DBF,Cold
US-xBN,US-xTA,-0.44,0.05,ENF,Cold,ENF,Temperate
US-xBN,US-xTL,-5.21,0.48,ENF,Cold,WET,Cold
US-xBN,US-xTR,0.17,0.5,ENF,Cold,DBF,Cold
US-xBN,US-xUK,0.03,0.29,ENF,Cold,DBF,Cold
US-xBN,US-xUN,0.58,0.68,ENF,Cold,MF,Cold
US-xBN,US-xWD,0.33,0.35,ENF,Cold,GRA,Cold
US-xBN,US-xWR,-0.09,0.36,ENF,Cold,ENF,Cold
US-xBN,US-xYE,0.29,0.37,ENF,Cold,ENF,Cold
US-xBR,US-xAB,0.52,0.6,DBF,Cold,ENF,Temperate
US-xBR,US-xAE,-15.83,0.52,DBF,Cold,GRA,Temperate
US-xBR,US-xBL,0.34,0.64,DBF,Cold,DBF,Cold
US-xBR,US-xBN,0.13,0.39,DBF,Cold,ENF,Cold
US-xBR,US-xBR,0.86,0.86,DBF,Cold,DBF,Cold
US-xBR,US-xCL,-3.47,0.53,DBF,Cold,GRA,Temperate
US-xBR,US-xCP,-20.9,0.37,DBF,Cold,GRA,Arid
US-xBR,US-xDC,0.7,0.75,DBF,Cold,GRA,Cold
US-xBR,US-xDJ,0.59,0.71,DBF,Cold,ENF,Cold
US-xBR,US-xDL,0.05,0.59,DBF,Cold,MF,Temperate
US-xBR,US-xDS,-12.59,0.09,DBF,Cold,CVM,Temperate
US-xBR,US-xGR,0.66,0.69,DBF,Cold,DBF,Temperate
US-xBR,US-xHA,-5.34,0.08,DBF,Cold,DBF,Cold
US-xBR,US-xHE,-3.0,0.44,DBF,Cold,OSH,Cold
