training_site,target_site,r2_sklearn,r2_pearson,training_IGBP,training_koppen,target_IGBP,target_koppen
US-xDL,US-xDJ,-0.29,0.11,MF,Temperate,ENF,Cold
US-xDL,US-xDL,0.94,0.94,MF,Temperate,MF,Temperate
US-xDL,US-xDS,-1.41,0.34,MF,Temperate,CVM,Temperate
US-xDL,US-xGR,-0.16,0.61,MF,Temperate,DBF,Temperate
US-xDL,US-xHA,-27.95,0.02,MF,Temperate,DBF,Cold
US-xDL,US-xHE,-1.52,0.0,MF,Temperate,OSH,Cold
US-xDL,US-xJE,0.46,0.59,MF,Temperate,ENF,Temperate
US-xDL,US-xJR,-606.57,0.01,MF,Temperate,OSH,Arid
US-xDL,US-xKA,-0.0,0.55,MF,Temperate,GRA,Cold
US-xDL,US-xKZ,0.73,0.74,MF,Temperate,GRA,Cold
US-xDL,US-xMB,-52.48,0.26,MF,Temperate,OSH,Arid
US-xDL,US-xML,0.17,0.61,MF,Temperate,DBF,Cold
US-xDL,US-xNG,0.55,0.56,MF,Temperate,GRA,Cold
US-xDL,US-xNQ,-29.53,0.08,MF,Temperate,OSH,Arid
US-xDL,US-xNW,-0.06,0.29,MF,Temperate,ENF,Cold
US-xDL,US-xRM,-0.16,0.08,MF,Temperate,ENF,Cold
US-xDL,US-xRN,-0.12,0.27,MF,Temperate,DBF,Temperate
US-xDL,US-xSB,0.27,0.46,MF,Temperate,ENF,Temperate
US-xDL,US-xSC,0.09,0.49,MF,Temperate,DBF,Cold
US-xDL,US-xSE,0.38,0.56,MF,Temperate,DBF,Temperate
US-xDL,US-xSJ,-0.25,0.0,MF,Temperate,SAV,Temperate
US-xDL,US-xSL,-5.74,0.41,MF,Temperate,CRO,Arid
US-xDL,US-xSR,-6.7,0.18,MF,Temperate,OSH,Arid
US-xDL,US-xST,0.53,0.67,MF,Temperate,DBF,Cold
US-xDL,US-xTA,0.38,0.56,MF,Temperate,ENF,Temperate
US-xDL,US-xTL,-7.43,0.27,MF,Temperate,WET,Cold
US-xDL,US-xTR,0.34,0.65,MF,Temperate,DBF,Cold
US-xDL,US-xUK,0.73,0.85,MF,Temperate,DBF,Cold
US-xDL,US-xUN,0.57,0.75,MF,Temperate,MF,Cold
US-xDL,US-xWD,0.45,0.5,MF,Temperate,GRA,Cold
US-xDL,US-xWR,-0.26,0.44,MF,Temperate,ENF,Cold
US-xDL,US-xYE,-0.22,0.12,MF,Temperate,ENF,Cold
US-xDS,US-xAB,-1.16,0.35,CVM,Temperate,ENF,Temperate
US-xDS,US-xAE,-1.22,0.41,CVM,Temperate,GRA,Temperate
US-xDS,US-xBL,-0.48,0.61,CVM,Temperate,DBF,Cold
US-xDS,US-xBN,-0.82,0.22,CVM,Temperate,ENF,Cold
US-xDS,US-xBR,-0.24,0.46,CVM,Temperate,DBF,Cold
US-xDS,US-xCL,0.08,0.27,CVM,Temperate,GRA,Temperate
US-xDS,US-xCP,-1.44,0.23,CVM,Temperate,GRA,Arid
US-xDS,US-xDC,-0.04,0.47,CVM,Temperate,GRA,Cold
US-xDS,US-xDJ,-0.74,0.34,CVM,Temperate,ENF,Cold
US-xDS,US-xDL,0.09,0.77,CVM,Temperate,MF,Temperate
US-xDS,US-xDS,0.83,0.83,CVM,Temperate,CVM,Temperate
US-xDS,US-xGR,-0.84,0.59,CVM,Temperate,DBF,Temperate
US-xDS,US-xHA,-26.61,0.15,CVM,Temperate,DBF,Cold
US-xDS,US-xHE,-0.49,0.25,CVM,Temperate,OSH,Cold
US-xDS,US-xJE,-0.21,0.71,CVM,Temperate,ENF,Temperate
US-xDS,US-xJR,-582.97,0.0,CVM,Temperate,OSH,Arid
US-xDS,US-xKA,0.51,0.53,CVM,Temperate,GRA,Cold
US-xDS,US-xKZ,0.4,0.73,CVM,Temperate,GRA,Cold
US-xDS,US-xMB,-34.52,0.25,CVM,Temperate,OSH,Arid
US-xDS,US-xML,-0.44,0.48,CVM,Temperate,DBF,Cold
US-xDS,US-xNG,0.22,0.55,CVM,Temperate,GRA,Cold
US-xDS,US-xNQ,-14.53,0.13,CVM,Temperate,OSH,Arid
US-xDS,US-xNW,-0.51,0.39,CVM,Temperate,ENF,Cold
US-xDS,US-xRM,-0.51,0.52,CVM,Temperate,ENF,Cold
US-xDS,US-xRN,-0.55,0.4,CVM,Temperate,DBF,Temperate
US-xDS,US-xSB,0.37,0.67,CVM,Temperate,ENF,Temperate
US-xDS,US-xSC,-0.89,0.53,CVM,Temperate,DBF,Cold
US-xDS,US-xSE,-0.57,0.59,CVM,Temperate,DBF,Temperate
US-xDS,US-xSJ,-0.54,0.04,CVM,Temperate,SAV,Temperate
US-xDS,US-xSL,-0.73,0.48,CVM,Temperate,CRO,Arid
US-xDS,US-xSR,-5.61,0.23,CVM,Temperate,OSH,Arid
US-xDS,US-xST,0.18,0.51,CVM,Temperate,DBF,Cold
US-xDS,US-xTA,-0.48,0.57,CVM,Temperate,ENF,Temperate
US-xDS,US-xTL,-2.27,0.3,CVM,Temperate,WET,Cold
US-xDS,US-xTR,-0.23,0.45,CVM,Temperate,DBF,Cold
US-xDS,US-xUK,-0.03,0.73,CVM,Temperate,DBF,Cold
US-xDS,US-xUN,0.05,0.67,CVM,Temperate,MF,Cold
US-xDS,US-xWD,0.05,0.46,CVM,Temperate,GRA,Cold
US-xDS,US-xWR,-1.14,0.43,CVM,Temperate,ENF,Cold
US-xDS,US-xYE,-0.31,0.34,CVM,Temperate,ENF,Cold
US-xGR,US-xAB,-1.29,0.34,DBF,Temperate,ENF,Temperate
US-xGR,US-xAE,-47.02,0.17,DBF,Temperate,GRA,Temperate
US-xGR,US-xBL,-4.81,0.49,DBF,Temperate,DBF,Cold
US-xGR,US-xBN,-13.43,0.25,DBF,Temperate,ENF,Cold
US-xGR,US-xBR,-0.23,0.38,DBF,Temperate,DBF,Cold
US-xGR,US-xCL,-21.78,0.18,DBF,Temperate,GRA,Temperate
US-xGR,US-xCP,-124.43,0.05,DBF,Temperate,GRA,Arid
US-xGR,US-xDC,-0.78,0.36,DBF,Temperate,GRA,Cold
US-xGR,US-xDJ,-4.96,0.08,DBF,Temperate,ENF,Cold
US-xGR,US-xDL,-6.93,0.6,DBF,Temperate,MF,Temperate
US-xGR,US-xDS,-44.34,0.14,DBF,Temperate,CVM,Temperate
US-xGR,US-xGR,0.81,0.81,DBF,Temperate,DBF,Temperate
US-xGR,US-xHA,-10.22,0.02,DBF,Temperate,DBF,Cold
US-xGR,US-xHE,-96.88,0.43,DBF,Temperate,OSH,Cold
US-xGR,US-xJE,-12.14,0.29,DBF,Temperate,ENF,Temperate
US-xGR,US-xJR,-37164.17,0.0,DBF,Temperate,OSH,Arid
US-xGR,US-xKA,-11.41,0.52,DBF,Temperate,GRA,Cold
US-xGR,US-xKZ,-7.9,0.37,DBF,Temperate,GRA,Cold
US-xGR,US-xMB,-1939.98,0.12,DBF,Temperate,OSH,Arid
US-xGR,US-xML,-0.34,0.57,DBF,Temperate,DBF,Cold
US-xGR,US-xNG,-12.09,0.34,DBF,Temperate,GRA,Cold
US-xGR,US-xNQ,-985.22,0.01,DBF,Temperate,OSH,Arid
US-xGR,US-xNW,-67.87,0.15,DBF,Temperate,ENF,Cold
US-xGR,US-xRM,-5.16,0.08,DBF,Temperate,ENF,Cold
US-xGR,US-xRN,-6.03,0.28,DBF,Temperate,DBF,Temperate
US-xGR,US-xSB,-50.92,0.21,DBF,Temperate,ENF,Temperate
US-xGR,US-xSC,-1.64,0.52,DBF,Temperate,DBF,Cold
US-xGR,US-xSE,-0.96,0.63,DBF,Temperate,DBF,Temperate
US-xGR,US-xSJ,-67.94,0.16,DBF,Temperate,SAV,Temperate
US-xGR,US-xSL,-35.92,0.46,DBF,Temperate,CRO,Arid
US-xGR,US-xSR,-544.58,0.03,DBF,Temperate,OSH,Arid
US-xGR,US-xST,0.56,0.67,DBF,Temperate,DBF,Cold
US-xGR,US-xTA,-5.59,0.33,DBF,Temperate,ENF,Temperate
US-xGR,US-xTL,-220.36,0.53,DBF,Temperate,WET,Cold
US-xGR,US-xTR,0.04,0.48,DBF,Temperate,DBF,Cold
US-xGR,US-xUK,-2.77,0.5,DBF,Temperate,DBF,Cold
US-xGR,US-xUN,-3.08,0.64,DBF,Temperate,MF,Cold
US-xGR,US-xWD,-5.23,0.43,DBF,Temperate,GRA,Cold
US-xGR,US-xWR,-1.38,0.48,DBF,Temperate,ENF,Cold
US-xGR,US-xYE,-5.51,0.07,DBF,Temperate,ENF,Cold
US-xHA,US-xAB,-2.42,0.22,DBF,Cold,ENF,Temperate
US-xHA,US-xAE,-24.54,0.11,DBF,Cold,GRA,Temperate
US-xHA,US-xBL,-2.87,0.18,DBF,Cold,DBF,Cold
US-xHA,US-xBN,-3.55,0.04,DBF,Cold,ENF,Cold
US-xHA,US-xBR,-1.69,0.1,DBF,Cold,DBF,Cold
US-xHA,US-xCL,-10.64,0.06,DBF,Cold,GRA,Temperate
US-xHA,US-xCP,-52.2,0.03,DBF,Cold,GRA,Arid
US-xHA,US-xDC,-1.6,0.12,DBF,Cold,GRA,Cold
US-xHA,US-xDJ,-6.13,0.05,DBF,Cold,ENF,Cold
US-xHA,US-xDL,-2.36,0.16,DBF,Cold,MF,Temperate
US-xHA,US-xDS,-16.26,0.12,DBF,Cold,CVM,Temperate
US-xHA,US-xGR,-0.86,0.11,DBF,Cold,DBF,Temperate
US-xHA,US-xHA,-47.47,0.03,DBF,Cold,DBF,Cold
US-xHA,US-xHE,-20.43,0.02,DBF,Cold,OSH,Cold
US-xHA,US-xJE,-3.52,0.07,DBF,Cold,ENF,Temperate
US-xHA,US-xJR,-6090.7,0.0,DBF,Cold,OSH,Arid
US-xHA,US-xKA,-6.39,0.11,DBF,Cold,GRA,Cold
US-xHA,US-xKZ,-2.83,0.1,DBF,Cold,GRA,Cold
US-xHA,US-xMB,-590.81,0.07,DBF,Cold,OSH,Arid
US-xHA,US-xML,-2.62,0.06,DBF,Cold,DBF,Cold
US-xHA,US-xNG,-4.64,0.08,DBF,Cold,GRA,Cold
US-xHA,US-xNQ,-375.17,0.04,DBF,Cold,OSH,Arid
US-xHA,US-xNW,-53.57,0.02,DBF,Cold,ENF,Cold
US-xHA,US-xRM,-12.61,0.06,DBF,Cold,ENF,Cold
US-xHA,US-xRN,-1.49,0.07,DBF,Cold,DBF,Temperate
US-xHA,US-xSB,-8.58,0.14,DBF,Cold,ENF,Temperate
US-xHA,US-xSC,-3.06,0.07,DBF,Cold,DBF,Cold
US-xHA,US-xSE,-2.29,0.06,DBF,Cold,DBF,Temperate
US-xHA,US-xSJ,-14.32,0.01,DBF,Cold,SAV,Temperate
US-xHA,US-xSL,-47.18,0.12,DBF,Cold,CRO,Arid
US-xHA,US-xSR,-120.16,0.04,DBF,Cold,OSH,Arid
US-xHA,US-xST,-2.16,0.1,DBF,Cold,DBF,Cold
US-xHA,US-xTA,-2.06,0.13,DBF,Cold,ENF,Temperate
US-xHA,US-xTL,-10.96,0.09,DBF,Cold,WET,Cold
US-xHA,US-xTR,-0.96,0.11,DBF,Cold,DBF,Cold
US-xHA,US-xUK,-1.46,0.14,DBF,Cold,DBF,Cold
US-xHA,US-xUN,-2.29,0.11,DBF,Cold,MF,Cold
US-xHA,US-xWD,-5.15,0.08,DBF,Cold,GRA,Cold
US-xHA,US-xWR,-1.07,0.21,DBF,Cold,ENF,Cold
US-xHA,US-xYE,-7.92,0.06,DBF,Cold,ENF,Cold
US-xHE,US-xAB,-0.77,0.08,OSH,Cold,ENF,Temperate
US-xHE,US-xAE,-0.29,0.08,OSH,Cold,GRA,Temperate
US-xHE,US-xBL,-0.51,0.16,OSH,Cold,DBF,Cold
US-xHE,US-xBN,-0.23,0.27,OSH,Cold,ENF,Cold
US-xHE,US-xBR,-0.07,0.35,OSH,Cold,DBF,Cold
US-xHE,US-xCL,-0.21,0.09,OSH,Cold,GRA,Temperate
US-xHE,US-xCP,-0.28,0.17,OSH,Cold,GRA,Arid
US-xHE,US-xDC,0.03,0.42,OSH,Cold,GRA,Cold
US-xHE,US-xDJ,-0.37,0.22,OSH,Cold,ENF,Cold
US-xHE,US-xDL,-0.29,0.08,OSH,Cold,MF,Temperate
US-xHE,US-xDS,-0.25,0.02,OSH,Cold,CVM,Temperate
US-xHE,US-xGR,-0.6,0.32,OSH,Cold,DBF,Temperate
US-xHE,US-xHA,-16.83,0.27,OSH,Cold,DBF,Cold
US-xHE,US-xHE,0.84,0.85,OSH,Cold,OSH,Cold
US-xHE,US-xJE,-0.47,0.26,OSH,Cold,ENF,Temperate
US-xHE,US-xJR,-530.65,0.02,OSH,Cold,OSH,Arid
US-xHE,US-xKA,0.27,0.28,OSH,Cold,GRA,Cold
US-xHE,US-xKZ,0.13,0.27,OSH,Cold,GRA,Cold
US-xHE,US-xMB,-13.82,0.05,OSH,Cold,OSH,Arid
US-xHE,US-xML,-0.04,0.47,OSH,Cold,DBF,Cold
US-xHE,US-xNG,0.16,0.4,OSH,Cold,GRA,Cold
US-xHE,US-xNQ,-11.38,0.11,OSH,Cold,OSH,Arid
US-xHE,US-xNW,0.18,0.46,OSH,Cold,ENF,Cold
US-xHE,US-xRM,-0.7,0.24,OSH,Cold,ENF,Cold
US-xHE,US-xRN,-0.3,0.29,OSH,Cold,DBF,Temperate
US-xHE,US-xSB,-0.09,0.24,OSH,Cold,ENF,Temperate
US-xHE,US-xSC,-0.26,0.06,OSH,Cold,DBF,Cold
US-xHE,US-xSE,-0.47,0.24,OSH,Cold,DBF,Temperate
US-xHE,US-xSJ,-0.42,0.09,OSH,Cold,SAV,Temperate
US-xHE,US-xSL,-1.85,0.17,OSH,Cold,CRO,Arid
US-xHE,US-xSR,-5.18,0.19,OSH,Cold,OSH,Arid
US-xHE,US-xST,0.3,0.52,OSH,Cold,DBF,Cold
US-xHE,US-xTA,-0.7,0.14,OSH,Cold,ENF,Temperate
US-xHE,US-xTL,-0.62,0.37,OSH,Cold,WET,Cold
US-xHE,US-xTR,-0.02,0.39,OSH,Cold,DBF,Cold
US-xHE,US-xUK,-0.2,0.26,OSH,Cold,DBF,Cold
US-xHE,US-xUN,0.37,0.66,OSH,Cold,MF,Cold
US-xHE,US-xWD,0.09,0.25,OSH,Cold,GRA,Cold
US-xHE,US-xWR,-0.71,0.33,OSH,Cold,ENF,Cold
US-xHE,US-xYE,-0.23,0.18,OSH,Cold,ENF,Cold
US-xJE,US-xAB,-0.3,0.51,ENF,Temperate,ENF,Temperate
US-xJE,US-xAE,-5.24,0.5,ENF,Temperate,GRA,Temperate
US-xJE,US-xBL,0.5,0.65,ENF,Temperate,DBF,Cold
US-xJE,US-xBN,-0.1,0.35,ENF,Temperate,ENF,Cold
US-xJE,US-xBR,0.13,0.63,ENF,Temperate,DBF,Cold
US-xJE,US-xCL,-0.37,0.3,ENF,Temperate,GRA,Temperate
US-xJE,US-xCP,-8.66,0.28,ENF,Temperate,GRA,Arid
US-xJE,US-xDC,0.42,0.63,ENF,Temperate,GRA,Cold
US-xJE,US-xDJ,0.11,0.72,ENF,Temperate,ENF,Cold
US-xJE,US-xDL,0.7,0.7,ENF,Temperate,MF,Temperate
US-xJE,US-xDS,-3.56,0.54,ENF,Temperate,CVM,Temperate
US-xJE,US-xGR,-0.12,0.63,ENF,Temperate,DBF,Temperate
US-xJE,US-xHA,-23.07,0.04,ENF,Temperate,DBF,Cold
US-xJE,US-xHE,0.18,0.4,ENF,Temperate,OSH,Cold
US-xJE,US-xJE,0.83,0.84,ENF,Temperate,ENF,Temperate
US-xJE,US-xJR,-1644.82,0.0,ENF,Temperate,OSH,Arid
US-xJE,US-xKA,-0.15,0.65,ENF,Temperate,GRA,Cold
US-xJE,US-xKZ,0.73,0.79,ENF,Temperate,GRA,Cold
US-xJE,US-xMB,-111.36,0.26,ENF,Temperate,OSH,Arid
US-xJE,US-xML,0.14,0.64,ENF,Temperate,DBF,Cold
US-xJE,US-xNG,0.6,0.61,ENF,Temperate,GRA,Cold
US-xJE,US-xNQ,-44.43,0.17,ENF,Temperate,OSH,Arid
US-xJE,US-xNW,0.57,0.6,ENF,Temperate,ENF,Cold
US-xJE,US-xRM,0.13,0.58,ENF,Temperate,ENF,Cold
US-xJE,US-xRN,0.09,0.4,ENF,Temperate,DBF,Temperate
US-xJE,US-xSB,-0.25,0.71,ENF,Temperate,ENF,Temperate
US-xJE,US-xSC,0.17,0.52,ENF,Temperate,DBF,Cold
US-xJE,US-xSE,0.38,0.55,ENF,Temperate,DBF,Temperate
US-xJE,US-xSJ,-1.67,0.11,ENF,Temperate,SAV,Temperate
US-xJE,US-xSL,-7.34,0.53,ENF,Temperate,CRO,Arid
US-xJE,US-xSR,-27.9,0.23,ENF,Temperate,OSH,Arid
US-xJE,US-xST,0.48,0.78,ENF,Temperate,DBF,Cold
US-xJE,US-xTA,0.39,0.51,ENF,Temperate,ENF,Temperate
US-xJE,US-xTL,0.51,0.59,ENF,Temperate,WET,Cold
US-xJE,US-xTR,0.22,0.66,ENF,Temperate,DBF,Cold
US-xJE,US-xUK,0.59,0.75,ENF,Temperate,DBF,Cold
US-xJE,US-xUN,0.5,0.78,ENF,Temperate,MF,Cold
US-xJE,US-xWD,0.6,0.62,ENF,Temperate,GRA,Cold
US-xJE,US-xWR,-0.47,0.62,ENF,Temperate,ENF,Cold
US-xJE,US-xYE,0.25,0.54,ENF,Temperate,ENF,Cold
US-xJR,US-xAB,-2.41,0.0,OSH,Arid,ENF,Temperate
US-xJR,US-xAE,0.3,0.37,OSH,Arid,GRA,Temperate
US-xJR,US-xBL,-1.8,0.07,OSH,Arid,DBF,Cold
US-xJR,US-xBN,-2.22,0.12,OSH,Arid,ENF,Cold
US-xJR,US-xBR,-1.0,0.03,OSH,Arid,DBF,Cold
US-xJR,US-xCL,-1.24,0.21,OSH,Arid,GRA,Temperate
US-xJR,US-xCP,0.2,0.33,OSH,Arid,GRA,Arid
US-xJR,US-xDC,-0.67,0.21,OSH,Arid,GRA,Cold
US-xJR,US-xDJ,-2.37,0.02,OSH,Arid,ENF,Cold
US-xJR,US-xDL,-1.47,0.0,OSH,Arid,MF,Temperate
US-xJR,US-xDS,-1.66,0.1,OSH,Arid,CVM,Temperate
US-xJR,US-xGR,-1.01,0.29,OSH,Arid,DBF,Temperate
US-xJR,US-xHA,-35.78,0.07,OSH,Arid,DBF,Cold
US-xJR,US-xHE,-2.49,0.2,OSH,Arid,OSH,Cold
US-xJR,US-xJE,-2.46,0.13,OSH,Arid,ENF,Temperate
US-xJR,US-xJR,0.75,0.76,OSH,Arid,OSH,Arid
US-xJR,US-xKA,-0.02,0.25,OSH,Arid,GRA,Cold
US-xJR,US-xKZ,-0.48,0.27,OSH,Arid,GRA,Cold
US-xJR,US-xMB,-0.05,0.24,OSH,Arid,OSH,Arid
US-xJR,US-xML,-1.35,0.03,OSH,Arid,DBF,Cold
US-xJR,US-xNG,-1.02,0.4,OSH,Arid,GRA,Cold
US-xJR,US-xNQ,-0.1,0.25,OSH,Arid,OSH,Arid
US-xJR,US-xNW,-3.27,0.07,OSH,Arid,ENF,Cold
US-xJR,US-xRM,-2.39,0.03,OSH,Arid,ENF,Cold
US-xJR,US-xRN,-1.68,0.23,OSH,Arid,DBF,Temperate
US-xJR,US-xSB,-3.6,0.33,OSH,Arid,ENF,Temperate
US-xJR,US-xSC,-0.77,0.0,OSH,Arid,DBF,Cold
US-xJR,US-xSE,-1.33,0.2,OSH,Arid,DBF,Temperate
US-xJR,US-xSJ,-1.48,0.05,OSH,Arid,SAV,Temperate
US-xJR,US-xSL,-0.34,0.4,OSH,Arid,CRO,Arid
US-xJR,US-xSR,0.21,0.45,OSH,Arid,OSH,Arid
US-xJR,US-xST,-0.19,0.27,OSH,Arid,DBF,Cold
US-xJR,US-xTA,-2.06,0.2,OSH,Arid,ENF,Temperate
US-xJR,US-xTL,-5.51,0.1,OSH,Arid,WET,Cold
US-xJR,US-xTR,-0.77,0.08,OSH,Arid,DBF,Cold
US-xJR,US-xUK,-0.91,0.15,OSH,Arid,DBF,Cold
US-xJR,US-xUN,-0.96,0.17,OSH,Arid,MF,Cold
US-xJR,US-xWD,-0.97,0.04,OSH,Arid,GRA,Cold
US-xJR,US-xWR,-2.28,0.08,OSH,Arid,ENF,Cold
US-xJR,US-xYE,-1.31,0.06,OSH,Arid,ENF,Cold
US-xKA,US-xAB,-0.88,0.46,GRA,Cold,ENF,Temperate
US-xKA,US-xAE,0.3,0.6,GRA,Cold,GRA,Temperate
US-xKA,US-xBL,-0.24,0.57,GRA,Cold,DBF,Cold
US-xKA,US-xBN,-0.19,0.36,GRA,Cold,ENF,Cold
US-xKA,US-xBR,-0.15,0.48,GRA,Cold,DBF,Cold
US-xKA,US-xCL,-0.08,0.32,GRA,Cold,GRA,Temperate
US-xKA,US-xCP,-0.37,0.23,GRA,Cold,GRA,Arid
US-xKA,US-xDC,-0.1,0.46,GRA,Cold,GRA,Cold
US-xKA,US-xDJ,-0.98,0.38,GRA,Cold,ENF,Cold
US-xKA,US-xDL,0.37,0.6,GRA,Cold,MF,Temperate
US-xKA,US-xDS,-0.19,0.26,GRA,Cold,CVM,Temperate
US-xKA,US-xGR,-0.35,0.69,GRA,Cold,DBF,Temperate
US-xKA,US-xHA,-39.94,0.02,GRA,Cold,DBF,Cold
US-xKA,US-xHE,0.29,0.41,GRA,Cold,OSH,Cold
US-xKA,US-xJE,0.19,0.52,GRA,Cold,ENF,Temperate
US-xKA,US-xJR,-615.92,0.01,GRA,Cold,OSH,Arid
US-xKA,US-xKA,0.84,0.84,GRA,Cold,GRA,Cold
US-xKA,US-xKZ,0.52,0.63,GRA,Cold,GRA,Cold
US-xKA,US-xMB,-20.43,0.14,GRA,Cold,OSH,Arid
US-xKA,US-xML,-0.01,0.68,GRA,Cold,DBF,Cold
US-xKA,US-xNG,0.12,0.42,GRA,Cold,GRA,Cold
US-xKA,US-xNQ,-12.27,0.05,GRA,Cold,OSH,Arid
US-xKA,US-xNW,-0.01,0.38,GRA,Cold,ENF,Cold
US-xKA,US-xRM,-0.9,0.26,GRA,Cold,ENF,Cold
US-xKA,US-xRN,-0.3,0.21,GRA,Cold,DBF,Temperate
US-xKA,US-xSB,0.22,0.49,GRA,Cold,ENF,Temperate
US-xKA,US-xSC,-0.13,0.6,GRA,Cold,DBF,Cold
US-xKA,US-xSE,-0.18,0.5,GRA,Cold,DBF,Temperate
US-xKA,US-xSJ,-0.65,0.09,GRA,Cold,SAV,Temperate
US-xKA,US-xSL,-1.12,0.61,GRA,Cold,CRO,Arid
US-xKA,US-xSR,-6.69,0.18,GRA,Cold,OSH,Arid
US-xKA,US-xST,-0.06,0.7,GRA,Cold,DBF,Cold
US-xKA,US-xTA,-0.19,0.38,GRA,Cold,ENF,Temperate
US-xKA,US-xTL,0.07,0.43,GRA,Cold,WET,Cold
US-xKA,US-xTR,-0.15,0.5,GRA,Cold,DBF,Cold
US-xKA,US-xUK,0.07,0.61,GRA,Cold,DBF,Cold
US-xKA,US-xUN,0.38,0.74,GRA,Cold,MF,Cold
US-xKA,US-xWD,0.0,0.47,GRA,Cold,GRA,Cold
US-xKA,US-xWR,-0.8,0.4,GRA,Cold,ENF,Cold
US-xKA,US-xYE,-0.63,0.26,GRA,Cold,ENF,Cold
US-xKZ,US-xAB,-1.21,0.56,GRA,Cold,ENF,Temperate
US-xKZ,US-xAE,-10.87,0.46,GRA,Cold,GRA,Temperate
US-xKZ,US-xBL,0.27,0.65,GRA,Cold,DBF,Cold
US-xKZ,US-xBN,-0.88,0.31,GRA,Cold,ENF,Cold
US-xKZ,US-xBR,-0.3,0.63,GRA,Cold,DBF,Cold
US-xKZ,US-xCL,-0.84,0.31,GRA,Cold,GRA,Temperate
US-xKZ,US-xCP,-8.79,0.31,GRA,Cold,GRA,Arid
US-xKZ,US-xDC,0.32,0.65,GRA,Cold,GRA,Cold
US-xKZ,US-xDJ,-1.39,0.64,GRA,Cold,ENF,Cold
US-xKZ,US-xDL,0.79,0.79,GRA,Cold,MF,Temperate
US-xKZ,US-xDS,-4.34,0.56,GRA,Cold,CVM,Temperate
US-xKZ,US-xGR,0.05,0.63,GRA,Cold,DBF,Temperate
US-xKZ,US-xHA,-36.5,0.04,GRA,Cold,DBF,Cold
US-xKZ,US-xHE,-0.5,0.17,GRA,Cold,OSH,Cold
US-xKZ,US-xJE,0.62,0.67,GRA,Cold,ENF,Temperate
US-xKZ,US-xJR,-1498.08,0.0,GRA,Cold,OSH,Arid
US-xKZ,US-xKA,-0.18,0.64,GRA,Cold,GRA,Cold
US-xKZ,US-xKZ,0.92,0.92,GRA,Cold,GRA,Cold
US-xKZ,US-xMB,-127.87,0.27,GRA,Cold,OSH,Arid
US-xKZ,US-xML,-0.27,0.63,GRA,Cold,DBF,Cold
US-xKZ,US-xNG,0.55,0.62,GRA,Cold,GRA,Cold
US-xKZ,US-xNQ,-38.4,0.11,GRA,Cold,OSH,Arid
US-xKZ,US-xNW,-0.19,0.39,GRA,Cold,ENF,Cold
US-xKZ,US-xRM,-0.91,0.51,GRA,Cold,ENF,Cold
US-xKZ,US-xRN,-0.2,0.38,GRA,Cold,DBF,Temperate
US-xKZ,US-xSB,-0.31,0.57,GRA,Cold,ENF,Temperate
US-xKZ,US-xSC,0.58,0.64,GRA,Cold,DBF,Cold
US-xKZ,US-xSE,0.22,0.43,GRA,Cold,DBF,Temperate
US-xKZ,US-xSJ,-1.35,0.06,GRA,Cold,SAV,Temperate
US-xKZ,US-xSL,-16.83,0.68,GRA,Cold,CRO,Arid
US-xKZ,US-xSR,-30.18,0.21,GRA,Cold,OSH,Arid
US-xKZ,US-xST,0.24,0.71,GRA,Cold,DBF,Cold
US-xKZ,US-xTA,0.36,0.59,GRA,Cold,ENF,Temperate
US-xKZ,US-xTL,-1.24,0.06,GRA,Cold,WET,Cold
US-xKZ,US-xTR,-0.1,0.58,GRA,Cold,DBF,Cold
US-xKZ,US-xUK,0.6,0.8,GRA,Cold,DBF,Cold
US-xKZ,US-xUN,0.12,0.8,GRA,Cold,MF,Cold
US-xKZ,US-xWD,0.47,0.59,GRA,Cold,GRA,Cold
US-xKZ,US-xWR,-1.13,0.51,GRA,Cold,ENF,Cold
US-xKZ,US-xYE,-0.52,0.45,GRA,Cold,ENF,Cold
US-xMB,US-xAB,-2.24,0.28,OSH,Arid,ENF,Temperate
US-xMB,US-xAE,-0.09,0.18,OSH,Arid,GRA,Temperate
US-xMB,US-xBL,-2.34,0.34,OSH,Arid,DBF,Cold
US-xMB,US-xBN,-1.97,0.08,OSH,Arid,ENF,Cold
US-xMB,US-xBR,-0.87,0.49,OSH,Arid,DBF,Cold
US-xMB,US-xCL,-1.91,0.04,OSH,Arid,GRA,Temperate
US-xMB,US-xCP,0.06,0.18,OSH,Arid,GRA,Arid
US-xMB,US-xDC,-0.78,0.37,OSH,Arid,GRA,Cold
US-xMB,US-xDJ,-2.14,0.35,OSH,Arid,ENF,Cold
US-xMB,US-xDL,-1.66,0.14,OSH,Arid,MF,Temperate
US-xMB,US-xDS,-3.14,0.09,OSH,Arid,CVM,Temperate
US-xMB,US-xGR,-1.5,0.24,OSH,Arid,DBF,Temperate
US-xMB,US-xHA,-43.21,0.09,OSH,Arid,DBF,Cold
US-xMB,US-xHE,-2.55,0.01,OSH,Arid,OSH,Cold
US-xMB,US-xJE,-2.89,0.12,OSH,Arid,ENF,Temperate
US-xMB,US-xJR,-3.49,0.01,OSH,Arid,OSH,Arid
US-xMB,US-xKA,-0.44,0.4,OSH,Arid,GRA,Cold
US-xMB,US-xKZ,-0.72,0.41,OSH,Arid,GRA,Cold
US-xMB,US-xMB,0.69,0.7,OSH,Arid,OSH,Arid
US-xMB,US-xML,-1.25,0.57,OSH,Arid,DBF,Cold
